disease,n,p,k,temperature,humidity,ph,severity_level
Salinity Stress,238,188,238,28.9,41,4.5,3
Salinity Stress,239,189,239,29,42,5,3
Salinity Stress,240,190,240,29.1,43,4.9,3
Salinity Stress,241,191,241,29.2,44,4.8,3
Salinity Stress,242,192,242,29.3,45,4.7,3
Salinity Stress,243,193,243,29.4,46,4.6,3
Salinity Stress,244,194,244,29.5,47,4.5,3
Salinity Stress,245,195,245,29.6,48,5,3
Salinity Stress,246,196,246,29.7,49,4.9,3
Salinity Stress,247,197,247,29.8,50,4.8,3
Salinity Stress,248,198,248,29.9,40,4.7,3
Salinity Stress,249,199,249,30,41,4.6,3
Powdery Mildew,200,150,200,15,40,5,3
Powdery Mildew,201,151,201,15.1,41,4.9,3
Powdery Mildew,202,152,202,15.2,42,4.8,3
Powdery Mildew,203,153,203,15.3,43,4.7,3
Powdery Mildew,204,154,204,15.4,44,4.6,3
Powdery Mildew,205,155,205,15.5,45,4.5,3
Powdery Mildew,206,156,206,15.6,46,5,3
Powdery Mildew,207,157,207,15.7,47,4.9,3
Powdery Mildew,208,158,208,15.8,48,4.8,3
Powdery Mildew,209,159,209,15.9,49,4.7,3
Powdery Mildew,210,160,210,16,50,4.6,3
Powdery Mildew,211,161,211,16.1,40,4.5,3
Powdery Mildew,212,162,212,16.2,41,5,3
Powdery Mildew,213,163,213,16.3,42,4.9,3
Powdery Mildew,214,164,214,16.4,43,4.8,3
Powdery Mildew,215,165,215,16.5,44,4.7,3
Powdery Mildew,216,166,216,16.6,45,4.6,3
Powdery Mildew,217,167,217,16.7,46,4.5,3
Powdery Mildew,218,168,218,16.8,47,5,3
Powdery Mildew,219,169,219,16.9,48,4.9,3
Powdery Mildew,220,170,220,17,49,4.8,3
Powdery Mildew,221,171,221,17.1,50,4.7,3
Powdery Mildew,222,172,222,17.2,40,4.6,3
Powdery Mildew,223,173,223,17.3,41,4.5,3
Powdery Mildew,224,174,224,17.4,42,5,3
Powdery Mildew,225,175,225,17.5,43,4.9,3
Powdery Mildew,226,176,226,17.6,44,4.8,3
Powdery Mildew,227,177,227,17.7,45,4.7,3
Powdery Mildew,228,178,228,17.8,46,4.6,3
Powdery Mildew,229,179,229,17.9,47,4.5,3
Powdery Mildew,230,180,230,18,48,5,3
Powdery Mildew,231,181,231,18.1,49,4.9,3
Powdery Mildew,232,182,232,18.2,50,4.8,3
Powdery Mildew,233,183,233,18.3,40,4.7,3
Powdery Mildew,234,184,234,18.4,41,4.6,3
Powdery Mildew,235,185,235,18.5,42,4.5,3
Powdery Mildew,236,186,236,18.6,43,5,3
Powdery Mildew,237,187,237,18.7,44,4.9,3
Powdery Mildew,238,188,238,18.8,45,4.8,3
Powdery Mildew,239,189,239,18.9,46,4.7,3
Powdery Mildew,240,190,240,19,47,4.6,3
Powdery Mildew,241,191,241,19.1,48,4.5,3
Powdery Mildew,242,192,242,19.2,49,5,3
Powdery Mildew,243,193,243,19.3,50,4.9,3
Powdery Mildew,244,194,244,19.4,40,4.8,3
Powdery Mildew,245,195,245,19.5,41,4.7,3
Powdery Mildew,246,196,246,19.6,42,4.6,3
Powdery Mildew,247,197,247,19.7,43,4.5,3
Powdery Mildew,248,198,248,19.8,44,5,3
Powdery Mildew,249,199,249,19.9,45,4.9,3
Powdery Mildew,250,200,250,20,46,4.8,3
Powdery Mildew,200,150,200,20.1,47,4.7,3
Powdery Mildew,201,151,201,20.2,48,4.6,3
Powdery Mildew,202,152,202,20.3,49,4.5,3
Powdery Mildew,203,153,203,20.4,50,5,3
Powdery Mildew,204,154,204,20.5,40,4.9,3
Powdery Mildew,205,155,205,20.6,41,4.8,3
Powdery Mildew,206,156,206,20.7,42,4.7,3
Powdery Mildew,207,157,207,20.8,43,4.6,3
Powdery Mildew,208,158,208,20.9,44,4.5,3
Powdery Mildew,209,159,209,21,45,5,3
Powdery Mildew,210,160,210,21.1,46,4.9,3
Powdery Mildew,211,161,211,21.2,47,4.8,3
Powdery Mildew,212,162,212,21.3,48,4.7,3
Powdery Mildew,213,163,213,21.4,49,4.6,3
Powdery Mildew,214,164,214,21.5,50,4.5,3
Powdery Mildew,215,165,215,21.6,40,5,3
Powdery Mildew,216,166,216,21.7,41,4.9,3
Powdery Mildew,217,167,217,21.8,42,4.8,3
Powdery Mildew,218,168,218,21.9,43,4.7,3
Powdery Mildew,219,169,219,22,44,4.6,3
Powdery Mildew,220,170,220,22.1,45,4.5,3
Powdery Mildew,221,171,221,22.2,46,5,3
Powdery Mildew,222,172,222,22.3,47,4.9,3
Powdery Mildew,223,173,223,22.4,48,4.8,3
Powdery Mildew,224,174,224,22.5,49,4.7,3
Powdery Mildew,225,175,225,22.6,50,4.6,3
Powdery Mildew,226,176,226,22.7,40,4.5,3
Powdery Mildew,227,177,227,22.8,41,5,3
Powdery Mildew,228,178,228,22.9,42,4.9,3
Powdery Mildew,229,179,229,23,43,4.8,3
Powdery Mildew,230,180,230,23.1,44,4.7,3
Powdery Mildew,231,181,231,23.2,45,4.6,3
Powdery Mildew,232,182,232,23.3,46,4.5,3
Powdery Mildew,233,183,233,23.4,47,5,3
Powdery Mildew,234,184,234,23.5,48,4.9,3
Powdery Mildew,235,185,235,23.6,49,4.8,3
Powdery Mildew,236,186,236,23.7,50,4.7,3
Powdery Mildew,237,187,237,23.8,40,4.6,3
Powdery Mildew,238,188,238,23.9,41,4.5,3
Powdery Mildew,239,189,239,24,42,5,3
Powdery Mildew,240,190,240,24.1,43,4.9,3
Powdery Mildew,241,191,241,24.2,44,4.8,3
Powdery Mildew,242,192,242,24.3,45,4.7,3
Powdery Mildew,243,193,243,24.4,46,4.6,3
Powdery Mildew,244,194,244,24.5,47,4.5,3
Powdery Mildew,245,195,245,24.6,48,5,3
Powdery Mildew,246,196,246,24.7,49,4.9,3
Powdery Mildew,247,197,247,24.8,50,4.8,3
Powdery Mildew,248,198,248,24.9,40,4.7,3
Powdery Mildew,249,199,249,25,41,4.6,3
Bacterial Wilt,200,150,200,20,40,5,3
Bacterial Wilt,201,151,201,20.1,41,4.9,3
Bacterial Wilt,202,152,202,20.2,42,4.8,3
Bacterial Wilt,203,153,203,20.3,43,4.7,3
Bacterial Wilt,204,154,204,20.4,44,4.6,3
Bacterial Wilt,205,155,205,20.5,45,4.5,3
Bacterial Wilt,206,156,206,20.6,46,5,3
Bacterial Wilt,207,157,207,20.7,47,4.9,3
Bacterial Wilt,208,158,208,20.8,48,4.8,3
Bacterial Wilt,209,159,209,20.9,49,4.7,3
Bacterial Wilt,210,160,210,21,50,4.6,3
Bacterial Wilt,211,161,211,21.1,40,4.5,3
Bacterial Wilt,212,162,212,21.2,41,5,3
Bacterial Wilt,213,163,213,21.3,42,4.9,3
Bacterial Wilt,214,164,214,21.4,43,4.8,3
Bacterial Wilt,215,165,215,21.5,44,4.7,3
Bacterial Wilt,216,166,216,21.6,45,4.6,3
Bacterial Wilt,217,167,217,21.7,46,4.5,3
Bacterial Wilt,218,168,218,21.8,47,5,3
Bacterial Wilt,219,169,219,21.9,48,4.9,3
Bacterial Wilt,220,170,220,22,49,4.8,3
Bacterial Wilt,221,171,221,22.1,50,4.7,3
Bacterial Wilt,222,172,222,22.2,40,4.6,3
Bacterial Wilt,223,173,223,22.3,41,4.5,3
Bacterial Wilt,224,174,224,22.4,42,5,3
Bacterial Wilt,225,175,225,22.5,43,4.9,3
Bacterial Wilt,226,176,226,22.6,44,4.8,3
Bacterial Wilt,227,177,227,22.7,45,4.7,3
Bacterial Wilt,228,178,228,22.8,46,4.6,3
Bacterial Wilt,229,179,229,22.9,47,4.5,3
Bacterial Wilt,230,180,230,23,48,5,3
Bacterial Wilt,231,181,231,23.1,49,4.9,3
Bacterial Wilt,232,182,232,23.2,50,4.8,3
Bacterial Wilt,233,183,233,23.3,40,4.7,3
Bacterial Wilt,234,184,234,23.4,41,4.6,3
Bacterial Wilt,235,185,235,23.5,42,4.5,3
Bacterial Wilt,236,186,236,23.6,43,5,3
Bacterial Wilt,237,187,237,23.7,44,4.9,3
Bacterial Wilt,238,188,238,23.8,45,4.8,3
Bacterial Wilt,239,189,239,23.9,46,4.7,3
Bacterial Wilt,240,190,240,24,47,4.6,3
Bacterial Wilt,241,191,241,24.1,48,4.5,3
Bacterial Wilt,242,192,242,24.2,49,5,3
Bacterial Wilt,243,193,243,24.3,50,4.9,3
Bacterial Wilt,244,194,244,24.4,40,4.8,3
Bacterial Wilt,245,195,245,24.5,41,4.7,3
Bacterial Wilt,246,196,246,24.6,42,4.6,3
Bacterial Wilt,247,197,247,24.7,43,4.5,3
Bacterial Wilt,248,198,248,24.8,44,5,3
Bacterial Wilt,249,199,249,24.9,45,4.9,3
Bacterial Wilt,250,200,250,25,46,4.8,3
Bacterial Wilt,200,150,200,25.1,47,4.7,3
Bacterial Wilt,201,151,201,25.2,48,4.6,3
Bacterial Wilt,202,152,202,25.3,49,4.5,3
Bacterial Wilt,203,153,203,25.4,50,5,3
Bacterial Wilt,204,154,204,25.5,40,4.9,3
Bacterial Wilt,205,155,205,25.6,41,4.8,3
Bacterial Wilt,206,156,206,25.7,42,4.7,3
Bacterial Wilt,207,157,207,25.8,43,4.6,3
Bacterial Wilt,208,158,208,25.9,44,4.5,3
Bacterial Wilt,209,159,209,26,45,5,3
Bacterial Wilt,210,160,210,26.1,46,4.9,3
Bacterial Wilt,211,161,211,26.2,47,4.8,3
Bacterial Wilt,212,162,212,26.3,48,4.7,3
Bacterial Wilt,213,163,213,26.4,49,4.6,3
Bacterial Wilt,214,164,214,26.5,50,4.5,3
Bacterial Wilt,215,165,215,26.6,40,5,3
Bacterial Wilt,216,166,216,26.7,41,4.9,3
Bacterial Wilt,217,167,217,26.8,42,4.8,3
Bacterial Wilt,218,168,218,26.9,43,4.7,3
Bacterial Wilt,219,169,219,27,44,4.6,3
Bacterial Wilt,220,170,220,27.1,45,4.5,3
Bacterial Wilt,221,171,221,27.2,46,5,3
Bacterial Wilt,222,172,222,27.3,47,4.9,3
Bacterial Wilt,223,173,223,27.4,48,4.8,3
Bacterial Wilt,224,174,224,27.5,49,4.7,3
Bacterial Wilt,225,175,225,27.6,50,4.6,3
Bacterial Wilt,226,176,226,27.7,40,4.5,3
Bacterial Wilt,227,177,227,27.8,41,5,3
Bacterial Wilt,228,178,228,27.9,42,4.9,3
Bacterial Wilt,229,179,229,28,43,4.8,3
Bacterial Wilt,230,180,230,28.1,44,4.7,3
Bacterial Wilt,231,181,231,28.2,45,4.6,3
Bacterial Wilt,232,182,232,28.3,46,4.5,3
Bacterial Wilt,233,183,233,28.4,47,5,3
Bacterial Wilt,234,184,234,28.5,48,4.9,3
Bacterial Wilt,235,185,235,28.6,49,4.8,3
Bacterial Wilt,236,186,236,28.7,50,4.7,3
Bacterial Wilt,237,187,237,28.8,40,4.6,3
Bacterial Wilt,238,188,238,28.9,41,4.5,3
Bacterial Wilt,239,189,239,29,42,5,3
Bacterial Wilt,240,190,240,29.1,43,4.9,3
Bacterial Wilt,241,191,241,29.2,44,4.8,3
Bacterial Wilt,242,192,242,29.3,45,4.7,3
Bacterial Wilt,243,193,243,29.4,46,4.6,3
Bacterial Wilt,244,194,244,29.5,47,4.5,3
Bacterial Wilt,245,195,245,29.6,48,5,3
Bacterial Wilt,246,196,246,29.7,49,4.9,3
Bacterial Wilt,247,197,247,29.8,50,4.8,3
Bacterial Wilt,248,198,248,29.9,40,4.7,3
Bacterial Wilt,249,199,249,30,41,4.6,3
Rust Disease,200,150,200,15,40,5,3
Rust Disease,201,151,201,15.1,41,4.9,3
Rust Disease,202,152,202,15.2,42,4.8,3
Rust Disease,203,153,203,15.3,43,4.7,3
Rust Disease,204,154,204,15.4,44,4.6,3
Rust Disease,205,155,205,15.5,45,4.5,3
Rust Disease,206,156,206,15.6,46,5,3
Rust Disease,207,157,207,15.7,47,4.9,3
Rust Disease,208,158,208,15.8,48,4.8,3
Rust Disease,209,159,209,15.9,49,4.7,3
Rust Disease,210,160,210,16,50,4.6,3
Rust Disease,211,161,211,16.1,40,4.5,3
Rust Disease,212,162,212,16.2,41,5,3
Rust Disease,213,163,213,16.3,42,4.9,3
Rust Disease,214,164,214,16.4,43,4.8,3
Rust Disease,215,165,215,16.5,44,4.7,3
Rust Disease,216,166,216,16.6,45,4.6,3
Rust Disease,217,167,217,16.7,46,4.5,3
Rust Disease,218,168,218,16.8,47,5,3
Rust Disease,219,169,219,16.9,48,4.9,3
Rust Disease,220,170,220,17,49,4.8,3
Rust Disease,221,171,221,17.1,50,4.7,3
Rust Disease,222,172,222,17.2,40,4.6,3
Rust Disease,223,173,223,17.3,41,4.5,3
Rust Disease,224,174,224,17.4,42,5,3
Rust Disease,225,175,225,17.5,43,4.9,3
Rust Disease,226,176,226,17.6,44,4.8,3
Rust Disease,227,177,227,17.7,45,4.7,3
Rust Disease,228,178,228,17.8,46,4.6,3
Rust Disease,229,179,229,17.9,47,4.5,3
Rust Disease,230,180,230,18,48,5,3
Rust Disease,231,181,231,18.1,49,4.9,3
Rust Disease,232,182,232,18.2,50,4.8,3
Rust Disease,233,183,233,18.3,40,4.7,3
Rust Disease,234,184,234,18.4,41,4.6,3
Rust Disease,235,185,235,18.5,42,4.5,3
Rust Disease,236,186,236,18.6,43,5,3
Rust Disease,237,187,237,18.7,44,4.9,3
Rust Disease,238,188,238,18.8,45,4.8,3
Rust Disease,239,189,239,18.9,46,4.7,3
Rust Disease,240,190,240,19,47,4.6,3
Rust Disease,241,191,241,19.1,48,4.5,3
Rust Disease,242,192,242,19.2,49,5,3
Rust Disease,243,193,243,19.3,50,4.9,3
Rust Disease,244,194,244,19.4,40,4.8,3
Rust Disease,245,195,245,19.5,41,4.7,3
Rust Disease,246,196,246,19.6,42,4.6,3
Rust Disease,247,197,247,19.7,43,4.5,3
Rust Disease,248,198,248,19.8,44,5,3
Rust Disease,249,199,249,19.9,45,4.9,3
Rust Disease,250,200,250,20,46,4.8,3
Rust Disease,200,150,200,20.1,47,4.7,3
Rust Disease,201,151,201,20.2,48,4.6,3
Rust Disease,202,152,202,20.3,49,4.5,3
Rust Disease,203,153,203,20.4,50,5,3
Rust Disease,204,154,204,20.5,40,4.9,3
Rust Disease,205,155,205,20.6,41,4.8,3
Rust Disease,206,156,206,20.7,42,4.7,3
Rust Disease,207,157,207,20.8,43,4.6,3
Rust Disease,208,158,208,20.9,44,4.5,3
Rust Disease,209,159,209,21,45,5,3
Rust Disease,210,160,210,21.1,46,4.9,3
Rust Disease,211,161,211,21.2,47,4.8,3
Rust Disease,212,162,212,21.3,48,4.7,3
Rust Disease,213,163,213,21.4,49,4.6,3
Rust Disease,214,164,214,21.5,50,4.5,3
Rust Disease,215,165,215,21.6,40,5,3
Rust Disease,216,166,216,21.7,41,4.9,3
Rust Disease,217,167,217,21.8,42,4.8,3
Rust Disease,218,168,218,21.9,43,4.7,3
Rust Disease,219,169,219,22,44,4.6,3
Rust Disease,220,170,220,22.1,45,4.5,3
Rust Disease,221,171,221,22.2,46,5,3
Rust Disease,222,172,222,22.3,47,4.9,3
Rust Disease,223,173,223,22.4,48,4.8,3
Rust Disease,224,174,224,22.5,49,4.7,3
Rust Disease,225,175,225,22.6,50,4.6,3
Rust Disease,226,176,226,22.7,40,4.5,3
Rust Disease,227,177,227,22.8,41,5,3
Rust Disease,228,178,228,22.9,42,4.9,3
Rust Disease,229,179,229,23,43,4.8,3
Rust Disease,230,180,230,23.1,44,4.7,3
Rust Disease,231,181,231,23.2,45,4.6,3
Rust Disease,232,182,232,23.3,46,4.5,3
Rust Disease,233,183,233,23.4,47,5,3
Rust Disease,234,184,234,23.5,48,4.9,3
Rust Disease,235,185,235,23.6,49,4.8,3
Rust Disease,236,186,236,23.7,50,4.7,3
Rust Disease,237,187,237,23.8,40,4.6,3
Rust Disease,238,188,238,23.9,41,4.5,3
Rust Disease,239,189,239,24,42,5,3
Rust Disease,240,190,240,24.1,43,4.9,3
Rust Disease,241,191,241,24.2,44,4.8,3
Rust Disease,242,192,242,24.3,45,4.7,3
Rust Disease,243,193,243,24.4,46,4.6,3
Rust Disease,244,194,244,24.5,47,4.5,3
Rust Disease,245,195,245,24.6,48,5,3
Rust Disease,246,196,246,24.7,49,4.9,3
Rust Disease,247,197,247,24.8,50,4.8,3
Rust Disease,248,198,248,24.9,40,4.7,3
Rust Disease,249,199,249,25,41,4.6,3
Cercospora Leaf Blight,200,150,200,20,40,5,3
Cercospora Leaf Blight,201,151,201,20.1,41,4.9,3
Cercospora Leaf Blight,202,152,202,20.2,42,4.8,3
Cercospora Leaf Blight,203,153,203,20.3,43,4.7,3
Cercospora Leaf Blight,204,154,204,20.4,44,4.6,3
Cercospora Leaf Blight,205,155,205,20.5,45,4.5,3
Cercospora Leaf Blight,206,156,206,20.6,46,5,3
Cercospora Leaf Blight,207,157,207,20.7,47,4.9,3
Cercospora Leaf Blight,208,158,208,20.8,48,4.8,3
Cercospora Leaf Blight,209,159,209,20.9,49,4.7,3
Cercospora Leaf Blight,210,160,210,21,50,4.6,3
Cercospora Leaf Blight,211,161,211,21.1,40,4.5,3
Cercospora Leaf Blight,212,162,212,21.2,41,5,3
Cercospora Leaf Blight,213,163,213,21.3,42,4.9,3
Cercospora Leaf Blight,214,164,214,21.4,43,4.8,3
Cercospora Leaf Blight,215,165,215,21.5,44,4.7,3
Cercospora Leaf Blight,216,166,216,21.6,45,4.6,3
Cercospora Leaf Blight,217,167,217,21.7,46,4.5,3
Cercospora Leaf Blight,218,168,218,21.8,47,5,3
Cercospora Leaf Blight,219,169,219,21.9,48,4.9,3
Cercospora Leaf Blight,220,170,220,22,49,4.8,3
Cercospora Leaf Blight,221,171,221,22.1,50,4.7,3
Cercospora Leaf Blight,222,172,222,22.2,40,4.6,3
Cercospora Leaf Blight,223,173,223,22.3,41,4.5,3
Cercospora Leaf Blight,224,174,224,22.4,42,5,3
Cercospora Leaf Blight,225,175,225,22.5,43,4.9,3
Cercospora Leaf Blight,226,176,226,22.6,44,4.8,3
Cercospora Leaf Blight,227,177,227,22.7,45,4.7,3
Cercospora Leaf Blight,228,178,228,22.8,46,4.6,3
Cercospora Leaf Blight,229,179,229,22.9,47,4.5,3
Cercospora Leaf Blight,230,180,230,23,48,5,3
Cercospora Leaf Blight,231,181,231,23.1,49,4.9,3
Cercospora Leaf Blight,232,182,232,23.2,50,4.8,3
Cercospora Leaf Blight,233,183,233,23.3,40,4.7,3
Cercospora Leaf Blight,234,184,234,23.4,41,4.6,3
Cercospora Leaf Blight,235,185,235,23.5,42,4.5,3
Cercospora Leaf Blight,236,186,236,23.6,43,5,3
Cercospora Leaf Blight,237,187,237,23.7,44,4.9,3
Cercospora Leaf Blight,238,188,238,23.8,45,4.8,3
Cercospora Leaf Blight,239,189,239,23.9,46,4.7,3
Cercospora Leaf Blight,240,190,240,24,47,4.6,3
Cercospora Leaf Blight,241,191,241,24.1,48,4.5,3
Cercospora Leaf Blight,242,192,242,24.2,49,5,3
Cercospora Leaf Blight,243,193,243,24.3,50,4.9,3
Cercospora Leaf Blight,244,194,244,24.4,40,4.8,3
Cercospora Leaf Blight,245,195,245,24.5,41,4.7,3
Cercospora Leaf Blight,246,196,246,24.6,42,4.6,3
Cercospora Leaf Blight,247,197,247,24.7,43,4.5,3
Cercospora Leaf Blight,248,198,248,24.8,44,5,3
Cercospora Leaf Blight,249,199,249,24.9,45,4.9,3
Cercospora Leaf Blight,250,200,250,25,46,4.8,3
Cercospora Leaf Blight,200,150,200,25.1,47,4.7,3
Cercospora Leaf Blight,201,151,201,25.2,48,4.6,3
Cercospora Leaf Blight,202,152,202,25.3,49,4.5,3
Cercospora Leaf Blight,203,153,203,25.4,50,5,3
Cercospora Leaf Blight,204,154,204,25.5,40,4.9,3
Cercospora Leaf Blight,205,155,205,25.6,41,4.8,3
Cercospora Leaf Blight,206,156,206,25.7,42,4.7,3
Cercospora Leaf Blight,207,157,207,25.8,43,4.6,3
Cercospora Leaf Blight,208,158,208,25.9,44,4.5,3
Cercospora Leaf Blight,209,159,209,26,45,5,3
Cercospora Leaf Blight,210,160,210,26.1,46,4.9,3
Cercospora Leaf Blight,211,161,211,26.2,47,4.8,3
Cercospora Leaf Blight,212,162,212,26.3,48,4.7,3
Cercospora Leaf Blight,213,163,213,26.4,49,4.6,3
Cercospora Leaf Blight,214,164,214,26.5,50,4.5,3
Cercospora Leaf Blight,215,165,215,26.6,40,5,3
Cercospora Leaf Blight,216,166,216,26.7,41,4.9,3
Cercospora Leaf Blight,217,167,217,26.8,42,4.8,3
Cercospora Leaf Blight,218,168,218,26.9,43,4.7,3
Cercospora Leaf Blight,219,169,219,27,44,4.6,3
Cercospora Leaf Blight,220,170,220,27.1,45,4.5,3
Cercospora Leaf Blight,221,171,221,27.2,46,5,3
Cercospora Leaf Blight,222,172,222,27.3,47,4.9,3
Cercospora Leaf Blight,223,173,223,27.4,48,4.8,3
Cercospora Leaf Blight,224,174,224,27.5,49,4.7,3
Cercospora Leaf Blight,225,175,225,27.6,50,4.6,3
Cercospora Leaf Blight,226,176,226,27.7,40,4.5,3
Cercospora Leaf Blight,227,177,227,27.8,41,5,3
Cercospora Leaf Blight,228,178,228,27.9,42,4.9,3
Cercospora Leaf Blight,229,179,229,28,43,4.8,3
Cercospora Leaf Blight,230,180,230,28.1,44,4.7,3
Cercospora Leaf Blight,231,181,231,28.2,45,4.6,3
Cercospora Leaf Blight,232,182,232,28.3,46,4.5,3
Cercospora Leaf Blight,233,183,233,28.4,47,5,3
Cercospora Leaf Blight,234,184,234,28.5,48,4.9,3
Cercospora Leaf Blight,235,185,235,28.6,49,4.8,3
Cercospora Leaf Blight,236,186,236,28.7,50,4.7,3
Cercospora Leaf Blight,237,187,237,28.8,40,4.6,3
Cercospora Leaf Blight,238,188,238,28.9,41,4.5,3
Cercospora Leaf Blight,239,189,239,29,42,5,3
Cercospora Leaf Blight,240,190,240,29.1,43,4.9,3
Cercospora Leaf Blight,241,191,241,29.2,44,4.8,3
Cercospora Leaf Blight,242,192,242,29.3,45,4.7,3
Cercospora Leaf Blight,243,193,243,29.4,46,4.6,3
Cercospora Leaf Blight,244,194,244,29.5,47,4.5,3
Cercospora Leaf Blight,245,195,245,29.6,48,5,3
Cercospora Leaf Blight,246,196,246,29.7,49,4.9,3
Cercospora Leaf Blight,247,197,247,29.8,50,4.8,3
Cercospora Leaf Blight,248,198,248,29.9,40,4.7,3
Cercospora Leaf Blight,249,199,249,30,41,4.6,3
Leaf Spot,50,25,50,35,70,5.5,3
Leaf Spot,50,25,50,65,70,5.5,3
Leaf Spot,40,20,40,20,70,6,3
Leaf Spot,40,20,40,20,95,6,3
Leaf Spot,50,25,50,35,70,5.5,3
Dieback,50,25,50,35,70,8,3
Root Rot,50,25,50,35,70,7,3
Root Rot,50,25,50,35,50,7,3
Nutrient Deficiency,0,0,0,35,70,7,3
Nutrient Deficiency,50,25,25,35,70,7,3
Nutrient Deficiency,50,50,25,35,70,7,3
Nutrient Deficiency,25,25,25,35,50,7,3
Nutrient Deficiency,50,25,25,35,50,7,3
Nutrient Deficiency,50,50,25,35,50,7,3
Salinity Stress,50,25,50,35,70,7,3
Salinity Stress,25,25,25,35,50,7,3
Waterlogging,50,25,50,35,70,7,3
Waterlogging,50,25,50,35,50,7,3
Waterlogging,50,25,50,35,80,7,3
Powdery Mildew,50,25,50,35,70,7,3
Powdery Mildew,50,25,50,60,70,7,3
Powdery Mildew,50,25,50,35,100,7,3
Powdery Mildew,50,25,50,35,50,7,3
Bacterial Wilt,50,25,50,35,70,7,3
Bacterial Wilt,50,25,50,35,85,7,3
Canker Diseases,50,25,50,35,70,7,3
Canker Diseases,50,25,50,35,50,7,3
Canker Diseases,50,25,50,35,70,5,3
Nematode Infestations,50,25,50,35,70,7,3
Nematode Infestations,50,25,50,85,70,7,3
Nematode Infestations,50,25,50,85,70,5,3
Rust Disease,50,25,50,85,70,7,3
Rust Disease,50,25,50,30,70,7,3
Rust Disease,50,25,50,30,50,7,3
Rust Disease,50,25,50,30,90,7,3
Cercospora Leaf Blight,50,25,50,35,70,7,3
Cercospora Leaf Blight,50,25,50,30,70,7,3
Cercospora Leaf Blight,50,25,50,85,70,7,3
Cercospora Leaf Blight,50,25,50,35,70,4.5,3
